point_id,Year,Week_Number,Week_Start,Week_End,Rainfall_GSMaP,GSMaP_Image_Count
P001,2025,42,2025-10-15,2025-10-22,14.2077414393425,168
P001,2025,43,2025-10-22,2025-10-29,28.128737717866898,168
P001,2025,44,2025-10-29,2025-11-05,4.95028031617403,168
P001,2025,45,2025-11-05,2025-11-12,0.0,168
P001,2025,46,2025-11-12,2025-11-19,0.0,168
P001,2025,47,2025-11-19,2025-11-26,0.0,168
P001,2025,48,2025-11-26,2025-12-03,0.0,168
P001,2025,49,2025-12-03,2025-12-10,0.0,168
P001,2025,50,2025-12-10,2025-12-17,0.0,168
P001,2025,51,2025-12-17,2025-12-24,0.0,168
P001,2025,52,2025-12-24,2025-12-31,0.0,168
P002,2017,1,2017-01-01,2017-01-08,0.0,168
P002,2017,2,2017-01-08,2017-01-15,0.0,168
P002,2017,3,2017-01-15,2017-01-22,0.0,168
P002,2017,4,2017-01-22,2017-01-29,0.0,168
P002,2017,5,2017-01-29,2017-02-05,0.0,168
P002,2017,6,2017-02-05,2017-02-12,0.0,168
P002,2017,7,2017-02-12,2017-02-19,0.0,168
P002,2017,8,2017-02-19,2017-02-26,0.0,168
P002,2017,9,2017-02-26,2017-03-05,0.0,168
P002,2017,10,2017-03-05,2017-03-12,0.0,168
P002,2017,11,2017-03-12,2017-03-19,0.0,168
P002,2017,12,2017-03-19,2017-03-26,0.0,168
P002,2017,13,2017-03-26,2017-04-02,0.0,168
P002,2017,14,2017-04-02,2017-04-09,0.0,168
P002,2017,15,2017-04-09,2017-04-16,0.0,168
P002,2017,16,2017-04-16,2017-04-23,0.0,168
P002,2017,17,2017-04-23,2017-04-30,0.0,168
P002,2017,18,2017-04-30,2017-05-07,0.0,168
P002,2017,19,2017-05-07,2017-05-14,3.5937814116477966,168
P002,2017,20,2017-05-14,2017-05-21,0.0,168
P002,2017,21,2017-05-21,2017-05-28,0.0,168
P002,2017,22,2017-05-28,2017-06-04,20.808627620339397,168
P002,2017,23,2017-06-04,2017-06-11,21.40228744596243,168
P002,2017,24,2017-06-11,2017-06-18,47.73948410153389,168
P002,2017,25,2017-06-18,2017-06-25,6.4150936007499695,168
P002,2017,26,2017-06-25,2017-07-02,21.336259864270687,168
P002,2017,27,2017-07-02,2017-07-09,6.348054870963097,168
P002,2017,28,2017-07-09,2017-07-16,22.35268387198448,168
P002,2017,29,2017-07-16,2017-07-23,17.35443663597107,168
P002,2017,30,2017-07-23,2017-07-30,9.782916739583015,168
P002,2017,31,2017-07-30,2017-08-06,0.1907567977905273,168
P002,2017,32,2017-08-06,2017-08-13,0.0,168
P002,2017,33,2017-08-13,2017-08-20,32.84580536186695,168
P002,2017,34,2017-08-20,2017-08-27,129.1027265265584,168
P002,2017,35,2017-08-27,2017-09-03,50.68175807595253,168
P002,2017,36,2017-09-03,2017-09-10,14.028061509132383,168
P002,2017,37,2017-09-10,2017-09-17,56.64527203887701,168
P002,2017,38,2017-09-17,2017-09-24,52.250952042639256,168
P002,2017,39,2017-09-24,2017-10-01,22.6724314391613,168
P002,2017,40,2017-10-01,2017-10-08,12.389298632740974,168
P002,2017,41,2017-10-08,2017-10-15,87.34776655584574,168
P002,2017,42,2017-10-15,2017-10-22,2.1554662734270096,168
P002,2017,43,2017-10-22,2017-10-29,8.178014054894447,168
P002,2017,44,2017-10-29,2017-11-05,0.0,168
P002,2017,45,2017-11-05,2017-11-12,0.0,168
P002,2017,46,2017-11-12,2017-11-19,0.0,168
P002,2017,47,2017-11-19,2017-11-26,0.5111643522977829,168
P002,2017,48,2017-11-26,2017-12-03,0.0,168
P002,2017,49,2017-12-03,2017-12-10,0.1198002845048904,168
P002,2017,50,2017-12-10,2017-12-17,0.0,168
P002,2017,51,2017-12-17,2017-12-24,0.0,168
P002,2017,52,2017-12-24,2017-12-31,0.0,168
P002,2018,1,2018-01-01,2018-01-08,0.0,168
P002,2018,2,2018-01-08,2018-01-15,0.0,168
P002,2018,3,2018-01-15,2018-01-22,0.0,168
P002,2018,4,2018-01-22,2018-01-29,3.962470881640911,168
P002,2018,5,2018-01-29,2018-02-05,0.0,168
P002,2018,6,2018-02-05,2018-02-12,0.0,168
P002,2018,7,2018-02-12,2018-02-19,0.0,168
P002,2018,8,2018-02-19,2018-02-26,0.0,168
P002,2018,9,2018-02-26,2018-03-05,0.0,168
P002,2018,10,2018-03-05,2018-03-12,0.0,168
P002,2018,11,2018-03-12,2018-03-19,0.9861352741718292,168
P002,2018,12,2018-03-19,2018-03-26,0.0,168
P002,2018,13,2018-03-26,2018-04-02,0.0,168
P002,2018,14,2018-04-02,2018-04-09,0.0,168
P002,2018,15,2018-04-09,2018-04-16,0.0,168
P002,2018,16,2018-04-16,2018-04-23,0.0,168
P002,2018,17,2018-04-23,2018-04-30,0.0,168
P002,2018,18,2018-04-30,2018-05-07,0.0,168
P002,2018,19,2018-05-07,2018-05-14,0.0,168
P002,2018,20,2018-05-14,2018-05-21,0.0,168
P002,2018,21,2018-05-21,2018-05-28,0.4211708307266235,168
P002,2018,22,2018-05-28,2018-06-04,5.682800784707069,168
P002,2018,23,2018-06-04,2018-06-11,1.316254660487175,168
P002,2018,24,2018-06-11,2018-06-18,3.422345884144306,168
P002,2018,25,2018-06-18,2018-06-25,11.169702902436256,168
P002,2018,26,2018-06-25,2018-07-02,1.9782464802265167,168
P002,2018,27,2018-07-02,2018-07-09,9.241540677845478,168
P002,2018,28,2018-07-09,2018-07-16,13.032645158469675,168
P002,2018,29,2018-07-16,2018-07-23,12.856223315000534,168
P002,2018,30,2018-07-23,2018-07-30,0.2437577843666076,168
P002,2018,31,2018-07-30,2018-08-06,0.0,168
P002,2018,32,2018-08-06,2018-08-13,6.075232930481434,168
P002,2018,33,2018-08-13,2018-08-20,48.20266257971525,168
P002,2018,34,2018-08-20,2018-08-27,29.093974098563194,168
P002,2018,35,2018-08-27,2018-09-03,5.822968378663063,168
P002,2018,36,2018-09-03,2018-09-10,0.4827689826488495,168
P002,2018,37,2018-09-10,2018-09-17,2.4589999690651894,168
P002,2018,38,2018-09-17,2018-09-24,27.550820879638195,168
P002,2018,39,2018-09-24,2018-10-01,0.0,168
P002,2018,40,2018-10-01,2018-10-08,3.0914167165756226,168
P002,2018,41,2018-10-08,2018-10-15,0.0,168
P002,2018,42,2018-10-15,2018-10-22,0.0,168
P002,2018,43,2018-10-22,2018-10-29,0.0,168
P002,2018,44,2018-10-29,2018-11-05,2.078161932528019,168
P002,2018,45,2018-11-05,2018-11-12,0.0,168
P002,2018,46,2018-11-12,2018-11-19,0.0,168
P002,2018,47,2018-11-19,2018-11-26,0.0,168
P002,2018,48,2018-11-26,2018-12-03,0.0,168
P002,2018,49,2018-12-03,2018-12-10,0.0,168
P002,2018,50,2018-12-10,2018-12-17,0.0,168
P002,2018,51,2018-12-17,2018-12-24,0.0,168
P002,2018,52,2018-12-24,2018-12-31,0.0,168
P002,2019,1,2019-01-01,2019-01-08,0.0,168
P002,2019,2,2019-01-08,2019-01-15,0.0,168
P002,2019,3,2019-01-15,2019-01-22,0.0,168
P002,2019,4,2019-01-22,2019-01-29,0.0,168
P002,2019,5,2019-01-29,2019-02-05,0.0,168
P002,2019,6,2019-02-05,2019-02-12,0.0,168
P002,2019,7,2019-02-12,2019-02-19,0.0,168
P002,2019,8,2019-02-19,2019-02-26,0.0,168
P002,2019,9,2019-02-26,2019-03-05,0.0,168
P002,2019,10,2019-03-05,2019-03-12,0.0,168
P002,2019,11,2019-03-12,2019-03-19,0.0,168
P002,2019,12,2019-03-19,2019-03-26,0.0,168
P002,2019,13,2019-03-26,2019-04-02,0.0,168
P002,2019,14,2019-04-02,2019-04-09,0.0,168
P002,2019,15,2019-04-09,2019-04-16,0.8542689681053162,168
P002,2019,16,2019-04-16,2019-04-23,0.0,168
P002,2019,17,2019-04-23,2019-04-30,0.0,168
P002,2019,18,2019-04-30,2019-05-07,0.0,168
P002,2019,19,2019-05-07,2019-05-14,0.0,168
P002,2019,20,2019-05-14,2019-05-21,0.0,168
P002,2019,21,2019-05-21,2019-05-28,0.0,168
P002,2019,22,2019-05-28,2019-06-04,0.0,168
P002,2019,23,2019-06-04,2019-06-11,8.43566708266735,168
P002,2019,24,2019-06-11,2019-06-18,0.1617460399866104,168
P002,2019,25,2019-06-18,2019-06-25,6.073396310210228,168
P002,2019,26,2019-06-25,2019-07-02,22.92121570557356,168
P002,2019,27,2019-07-02,2019-07-09,15.670604445040226,168
P002,2019,28,2019-07-09,2019-07-16,4.691004171967506,168
P002,2019,29,2019-07-16,2019-07-23,23.21481975913048,168
P002,2019,30,2019-07-23,2019-07-30,20.154276907444,168
P002,2019,31,2019-07-30,2019-08-06,39.92192225158215,168
P002,2019,32,2019-08-06,2019-08-13,4.707575336098671,168
P002,2019,33,2019-08-13,2019-08-20,0.0,168
P002,2019,34,2019-08-20,2019-08-27,24.15131166577339,168
P002,2019,35,2019-08-27,2019-09-03,17.736588560044765,168
P002,2019,36,2019-09-03,2019-09-10,35.472592398524284,168
P002,2019,37,2019-09-10,2019-09-17,10.029243864119053,168
P002,2019,38,2019-09-17,2019-09-24,65.1058799624443,168
P002,2019,39,2019-09-24,2019-10-01,52.07909721136093,168
P002,2019,40,2019-10-01,2019-10-08,50.73497789353132,168
P002,2019,41,2019-10-08,2019-10-15,14.286392293870447,168
P002,2019,42,2019-10-15,2019-10-22,60.658771112561226,168
P002,2019,43,2019-10-22,2019-10-29,58.19601233303547,168
P002,2019,44,2019-10-29,2019-11-05,19.556393027305603,168
P002,2019,45,2019-11-05,2019-11-12,0.977409601211548,168
P002,2019,46,2019-11-12,2019-11-19,0.0,168
P002,2019,47,2019-11-19,2019-11-26,0.0,168
P002,2019,48,2019-11-26,2019-12-03,0.0,168
P002,2019,49,2019-12-03,2019-12-10,0.0,168
P002,2019,50,2019-12-10,2019-12-17,0.0,168
P002,2019,51,2019-12-17,2019-12-24,0.0,168
P002,2019,52,2019-12-24,2019-12-31,0.0,168
P002,2020,1,2020-01-01,2020-01-08,0.0,168
P002,2020,2,2020-01-08,2020-01-15,0.0,168
P002,2020,3,2020-01-15,2020-01-22,0.0,168
P002,2020,4,2020-01-22,2020-01-29,0.0,168
P002,2020,5,2020-01-29,2020-02-05,0.0,168
P002,2020,6,2020-02-05,2020-02-12,0.0,168
P002,2020,7,2020-02-12,2020-02-19,0.0,168
P002,2020,8,2020-02-19,2020-02-26,0.0,168
P002,2020,9,2020-02-26,2020-03-04,0.4889145269989967,168
P002,2020,10,2020-03-04,2020-03-11,0.0,168
P002,2020,11,2020-03-11,2020-03-18,0.0,168
P002,2020,12,2020-03-18,2020-03-25,0.8494824767112732,168
P002,2020,13,2020-03-25,2020-04-01,11.672476544976234,168
P002,2020,14,2020-04-01,2020-04-08,0.0,168
P002,2020,15,2020-04-08,2020-04-15,0.0,168
P002,2020,16,2020-04-15,2020-04-22,0.0,168
P002,2020,17,2020-04-22,2020-04-29,0.0,168
P002,2020,18,2020-04-29,2020-05-06,3.7733696699142456,168
P002,2020,19,2020-05-06,2020-05-13,3.5348024740815163,168
P002,2020,20,2020-05-13,2020-05-20,8.682613924145699,168
P002,2020,21,2020-05-20,2020-05-27,0.0,168
P002,2020,22,2020-05-27,2020-06-03,19.950409941375256,168
P002,2020,23,2020-06-03,2020-06-10,25.59436656534672,168
P002,2020,24,2020-06-10,2020-06-17,55.342132814228535,168
P002,2020,25,2020-06-17,2020-06-24,113.99249318987133,168
P002,2020,26,2020-06-24,2020-07-01,66.80601191520691,168
P002,2020,27,2020-07-01,2020-07-08,12.131141535937786,168
P002,2020,28,2020-07-08,2020-07-15,34.95739844441414,168
P002,2020,29,2020-07-15,2020-07-22,1.1580831110477448,168
P002,2020,30,2020-07-22,2020-07-29,45.8616908043623,168
P002,2020,31,2020-07-29,2020-08-05,29.90301752090454,168
P002,2020,32,2020-08-05,2020-08-12,22.42325284332037,168
P002,2020,33,2020-08-12,2020-08-19,42.37105337530375,168
P002,2020,34,2020-08-19,2020-08-26,9.888865262269974,168
P002,2020,35,2020-08-26,2020-09-02,9.306573890149592,168
P002,2020,36,2020-09-02,2020-09-09,93.2681582197547,168
P002,2020,37,2020-09-09,2020-09-16,49.75128611922264,168
P002,2020,38,2020-09-16,2020-09-23,66.91014710068703,168
P002,2020,39,2020-09-23,2020-09-30,12.119389228522778,168
P002,2020,40,2020-09-30,2020-10-07,0.1105781272053718,168
P002,2020,41,2020-10-07,2020-10-14,50.48441731929779,168
P002,2020,42,2020-10-14,2020-10-21,87.31498693674803,168
P002,2020,43,2020-10-21,2020-10-28,52.65513827651739,168
P002,2020,44,2020-10-28,2020-11-04,0.0,168
P002,2020,45,2020-11-04,2020-11-11,0.0,168
P002,2020,46,2020-11-11,2020-11-18,0.0,168
P002,2020,47,2020-11-18,2020-11-25,0.1205173581838607,168
P002,2020,48,2020-11-25,2020-12-02,0.0,168
P002,2020,49,2020-12-02,2020-12-09,0.0,168
P002,2020,50,2020-12-09,2020-12-16,0.9857978522777556,168
P002,2020,51,2020-12-16,2020-12-23,0.0,168
P002,2020,52,2020-12-23,2020-12-30,0.0,168
P002,2021,1,2021-01-01,2021-01-08,2.8181308284401894,168
P002,2021,2,2021-01-08,2021-01-15,8.417236350476742,168
P002,2021,3,2021-01-15,2021-01-22,0.0,168
P002,2021,4,2021-01-22,2021-01-29,0.0,168
P002,2021,5,2021-01-29,2021-02-05,0.0,168
P002,2021,6,2021-02-05,2021-02-12,0.0,168
P002,2021,7,2021-02-12,2021-02-19,2.719719238579273,168
P002,2021,8,2021-02-19,2021-02-26,0.7907150164246559,168
P002,2021,9,2021-02-26,2021-03-05,0.0,168
P002,2021,10,2021-03-05,2021-03-12,0.0,168
P002,2021,11,2021-03-12,2021-03-19,0.0,168
P002,2021,12,2021-03-19,2021-03-26,0.8701861500740051,168
P002,2021,13,2021-03-26,2021-04-02,0.0,168
P002,2021,14,2021-04-02,2021-04-09,0.0,168
P002,2021,15,2021-04-09,2021-04-16,5.694179378449917,168
P002,2021,16,2021-04-16,2021-04-23,0.0,168
P002,2021,17,2021-04-23,2021-04-30,1.172395408153534,168
P002,2021,18,2021-04-30,2021-05-07,12.979015685617924,168
P002,2021,19,2021-05-07,2021-05-14,0.3710961639881134,168
P002,2021,20,2021-05-14,2021-05-21,34.99978618323803,168
P002,2021,21,2021-05-21,2021-05-28,0.2436158061027526,168
P002,2021,22,2021-05-28,2021-06-04,35.18121240288019,168
P002,2021,23,2021-06-04,2021-06-11,29.21490912139416,168
P002,2021,24,2021-06-11,2021-06-18,22.400650307536125,168
P002,2021,25,2021-06-18,2021-06-25,14.596001386642456,168
P002,2021,26,2021-06-25,2021-07-02,23.41880994290113,168
P002,2021,27,2021-07-02,2021-07-09,8.429688096046448,168
P002,2021,28,2021-07-09,2021-07-16,27.5889932140708,168
P002,2021,29,2021-07-16,2021-07-23,27.488583751022816,168
P002,2021,30,2021-07-23,2021-07-30,19.096688829362392,168
P002,2021,31,2021-07-30,2021-08-06,1.4902809411287308,168
P002,2021,32,2021-08-06,2021-08-13,0.0,168
P002,2021,33,2021-08-13,2021-08-20,57.0701624751091,168
P002,2021,34,2021-08-20,2021-08-27,8.872979387640953,168
P002,2021,35,2021-08-27,2021-09-03,21.680326372385025,168
P002,2021,36,2021-09-03,2021-09-10,50.792165257036686,168
P002,2021,37,2021-09-10,2021-09-17,15.901438474655151,168
P002,2021,38,2021-09-17,2021-09-24,31.53408893942833,168
P002,2021,39,2021-09-24,2021-10-01,25.66217552125454,168
P002,2021,40,2021-10-01,2021-10-08,38.032889768481255,168
P002,2021,41,2021-10-08,2021-10-15,13.299682043492794,168
P002,2021,42,2021-10-15,2021-10-22,1.6393501311540604,168
P002,2021,43,2021-10-22,2021-10-29,0.0,168
P002,2021,44,2021-10-29,2021-11-05,0.0,168
P002,2021,45,2021-11-05,2021-11-12,3.641342595219612,168
P002,2021,46,2021-11-12,2021-11-19,5.401348881423473,168
P002,2021,47,2021-11-19,2021-11-26,5.880131863057613,168
P002,2021,48,2021-11-26,2021-12-03,32.23233553767204,168
P002,2021,49,2021-12-03,2021-12-10,6.047146424651146,168
P002,2021,50,2021-12-10,2021-12-17,0.0,168
P002,2021,51,2021-12-17,2021-12-24,0.0,168
P002,2021,52,2021-12-24,2021-12-31,0.0,168
P002,2022,1,2022-01-01,2022-01-08,0.0,168
P002,2022,2,2022-01-08,2022-01-15,0.0,168
P002,2022,3,2022-01-15,2022-01-22,0.0,168
P002,2022,4,2022-01-22,2022-01-29,0.0,168
P002,2022,5,2022-01-29,2022-02-05,0.0,168
P002,2022,6,2022-02-05,2022-02-12,0.0,168
P002,2022,7,2022-02-12,2022-02-19,0.0,168
P002,2022,8,2022-02-19,2022-02-26,0.0,168
P002,2022,9,2022-02-26,2022-03-05,0.0,168
P002,2022,10,2022-03-05,2022-03-12,0.6775847747921944,168
P002,2022,11,2022-03-12,2022-03-19,0.0,168
P002,2022,12,2022-03-19,2022-03-26,0.0,168
P002,2022,13,2022-03-26,2022-04-02,0.0,168
P002,2022,14,2022-04-02,2022-04-09,0.0,168
P002,2022,15,2022-04-09,2022-04-16,0.0,168
P002,2022,16,2022-04-16,2022-04-23,0.9812104851007462,168
P002,2022,17,2022-04-23,2022-04-30,0.0,168
P002,2022,18,2022-04-30,2022-05-07,0.0,168
P002,2022,19,2022-05-07,2022-05-14,0.0,168
P002,2022,20,2022-05-14,2022-05-21,4.68059279024601,168
P002,2022,21,2022-05-21,2022-05-28,0.0,168
P002,2022,22,2022-05-28,2022-06-04,5.732276730239391,168
P002,2022,23,2022-06-04,2022-06-11,17.072065144777298,168
P002,2022,24,2022-06-11,2022-06-18,2.720445767045021,168
P002,2022,25,2022-06-18,2022-06-25,25.26742684841156,168
P002,2022,26,2022-06-25,2022-07-02,100.73698154836892,168
P002,2022,27,2022-07-02,2022-07-09,18.843147300183773,168
P002,2022,28,2022-07-09,2022-07-16,50.29762641340494,168
P002,2022,29,2022-07-16,2022-07-23,8.040632173418999,168
P002,2022,30,2022-07-23,2022-07-30,21.188105635344986,168
P002,2022,31,2022-07-30,2022-08-06,96.8621261715889,168
P002,2022,32,2022-08-06,2022-08-13,36.83593198657036,168
P002,2022,33,2022-08-13,2022-08-20,7.688706576824188,168
P002,2022,34,2022-08-20,2022-08-27,0.0,168
P002,2022,35,2022-08-27,2022-09-03,32.80853069573641,168
P002,2022,36,2022-09-03,2022-09-10,68.17894142121077,168
P002,2022,37,2022-09-10,2022-09-17,44.89182670414448,168
P002,2022,38,2022-09-17,2022-09-24,34.40228532254696,168
P002,2022,39,2022-09-24,2022-10-01,21.840371645987037,168
P002,2022,40,2022-10-01,2022-10-08,31.096533559262756,168
P002,2022,41,2022-10-08,2022-10-15,54.97513215243816,168
P002,2022,42,2022-10-15,2022-10-22,54.34781230986118,168
P002,2022,43,2022-10-22,2022-10-29,0.0,168
P002,2022,44,2022-10-29,2022-11-05,0.0,168
P002,2022,45,2022-11-05,2022-11-12,0.0,168
P002,2022,46,2022-11-12,2022-11-19,0.0,168
P002,2022,47,2022-11-19,2022-11-26,0.0,168
P002,2022,48,2022-11-26,2022-12-03,0.0,168
P002,2022,49,2022-12-03,2022-12-10,0.0,168
P002,2022,50,2022-12-10,2022-12-17,7.145453527569771,168
P002,2022,51,2022-12-17,2022-12-24,0.0,168
P002,2022,52,2022-12-24,2022-12-31,0.0,168
P002,2023,1,2023-01-01,2023-01-08,0.0,168
P002,2023,2,2023-01-08,2023-01-15,0.0,168
P002,2023,3,2023-01-15,2023-01-22,0.0,168
P002,2023,4,2023-01-22,2023-01-29,2.3369001895189285,168
P002,2023,5,2023-01-29,2023-02-05,0.0,168
P002,2023,6,2023-02-05,2023-02-12,0.0,168
P002,2023,7,2023-02-12,2023-02-19,0.0,168
P002,2023,8,2023-02-19,2023-02-26,0.0,168
P002,2023,9,2023-02-26,2023-03-05,0.0,168
P002,2023,10,2023-03-05,2023-03-12,3.8280799984931946,168
P002,2023,11,2023-03-12,2023-03-19,7.998374089598656,168
P002,2023,12,2023-03-19,2023-03-26,0.4677215367555618,168
P002,2023,13,2023-03-26,2023-04-02,0.0,168
P002,2023,14,2023-04-02,2023-04-09,1.7543704956769943,168
P002,2023,15,2023-04-09,2023-04-16,3.285704091191292,168
P002,2023,16,2023-04-16,2023-04-23,0.533403605222702,168
P002,2023,17,2023-04-23,2023-04-30,19.576922565698624,168
P002,2023,18,2023-04-30,2023-05-07,2.711805984377861,168
P002,2023,19,2023-05-07,2023-05-14,8.11989726126194,168
P002,2023,20,2023-05-14,2023-05-21,0.0,168
P002,2023,21,2023-05-21,2023-05-28,0.2242033928632736,168
P002,2023,22,2023-05-28,2023-06-04,0.1609195321798324,168
P002,2023,23,2023-06-04,2023-06-11,8.64042592793703,168
P002,2023,24,2023-06-11,2023-06-18,0.0,168
P002,2023,25,2023-06-18,2023-06-25,9.737646907567978,168
P002,2023,26,2023-06-25,2023-07-02,23.913560084998608,168
P002,2023,27,2023-07-02,2023-07-09,47.28293327987194,168
P002,2023,28,2023-07-09,2023-07-16,4.130786336958408,168
P002,2023,29,2023-07-16,2023-07-23,15.26417015492916,168
P002,2023,30,2023-07-23,2023-07-30,47.63621789962053,168
P002,2023,31,2023-07-30,2023-08-06,0.0,168
P002,2023,32,2023-08-06,2023-08-13,0.0,168
P002,2023,33,2023-08-13,2023-08-20,6.72611528635025,168
P002,2023,34,2023-08-20,2023-08-27,0.5548537895083427,168
P002,2023,35,2023-08-27,2023-09-03,12.608472101390362,168
P002,2023,36,2023-09-03,2023-09-10,21.048230826854702,168
P002,2023,37,2023-09-10,2023-09-17,2.643762819468975,168
P002,2023,38,2023-09-17,2023-09-24,54.38118425011635,168
P002,2023,39,2023-09-24,2023-10-01,60.54236572980881,168
P002,2023,40,2023-10-01,2023-10-08,17.52829135209322,168
P002,2023,41,2023-10-08,2023-10-15,0.0,168
P002,2023,42,2023-10-15,2023-10-22,0.0,168
P002,2023,43,2023-10-22,2023-10-29,0.0,168
P002,2023,44,2023-10-29,2023-11-05,0.0,168
P002,2023,45,2023-11-05,2023-11-12,5.998768202960491,168
P002,2023,46,2023-11-12,2023-11-19,0.0,168
P002,2023,47,2023-11-19,2023-11-26,0.0,168
P002,2023,48,2023-11-26,2023-12-03,33.88761891424656,168
P002,2023,49,2023-12-03,2023-12-10,0.0,168
P002,2023,50,2023-12-10,2023-12-17,0.0,168
P002,2023,51,2023-12-17,2023-12-24,0.0,168
P002,2023,52,2023-12-24,2023-12-31,0.0,168
P002,2024,1,2024-01-01,2024-01-08,0.0,168
P002,2024,2,2024-01-08,2024-01-15,4.423906534910202,168
P002,2024,3,2024-01-15,2024-01-22,0.0,168
P002,2024,4,2024-01-22,2024-01-29,0.0,168
P002,2024,5,2024-01-29,2024-02-05,0.0,168
P002,2024,6,2024-02-05,2024-02-12,0.0,168
P002,2024,7,2024-02-12,2024-02-19,0.0,168
P002,2024,8,2024-02-19,2024-02-26,0.0,168
P002,2024,9,2024-02-26,2024-03-04,0.2787139937281608,168
P002,2024,10,2024-03-04,2024-03-11,0.0,168
P002,2024,11,2024-03-11,2024-03-18,0.0,168
P002,2024,12,2024-03-18,2024-03-25,0.0,168
P002,2024,13,2024-03-25,2024-04-01,0.0,168
P002,2024,14,2024-04-01,2024-04-08,0.0,168
P002,2024,15,2024-04-08,2024-04-15,0.0,168
P002,2024,16,2024-04-15,2024-04-22,2.1769618913531303,168
P002,2024,17,2024-04-22,2024-04-29,8.659551493823528,168
P002,2024,18,2024-04-29,2024-05-06,0.0,168
P002,2024,19,2024-05-06,2024-05-13,5.214492052793503,168
P002,2024,20,2024-05-13,2024-05-20,21.333652213215828,168
P002,2024,21,2024-05-20,2024-05-27,5.267106726765633,168
P002,2024,22,2024-05-27,2024-06-03,0.0,168
P002,2024,23,2024-06-03,2024-06-10,97.05552794784307,168
P002,2024,24,2024-06-10,2024-06-17,26.82509660720825,168
P002,2024,25,2024-06-17,2024-06-24,13.670017585158348,168
P002,2024,26,2024-06-24,2024-07-01,3.7546674087643614,168
P002,2024,27,2024-07-01,2024-07-08,4.608073331415653,168
P002,2024,28,2024-07-08,2024-07-15,19.62327948212624,168
P002,2024,29,2024-07-15,2024-07-22,24.597186408936977,168
P002,2024,30,2024-07-22,2024-07-29,42.13016691058874,168
P002,2024,31,2024-07-29,2024-08-05,17.40546055138111,168
P002,2024,32,2024-08-05,2024-08-12,8.968503318727016,168
P002,2024,33,2024-08-12,2024-08-19,38.41545043885708,168
P002,2024,34,2024-08-19,2024-08-26,112.0629439726472,168
P002,2024,35,2024-08-26,2024-09-02,28.60079501569271,168
P002,2024,36,2024-09-02,2024-09-09,10.755509696900845,168
P002,2024,37,2024-09-09,2024-09-16,2.657983295619488,168
P002,2024,38,2024-09-16,2024-09-23,20.959969513118267,168
P002,2024,39,2024-09-23,2024-09-30,60.35514319688082,168
P002,2024,40,2024-09-30,2024-10-07,14.664868593215942,168
P002,2024,41,2024-10-07,2024-10-14,10.67749834060669,168
P002,2024,42,2024-10-14,2024-10-21,29.932538099586964,168
P002,2024,43,2024-10-21,2024-10-28,6.420058399438858,168
P002,2024,44,2024-10-28,2024-11-04,0.0,168
P002,2024,45,2024-11-04,2024-11-11,0.0,168
P002,2024,46,2024-11-11,2024-11-18,0.0,168
P002,2024,47,2024-11-18,2024-11-25,0.0,168
P002,2024,48,2024-11-25,2024-12-02,0.0,168
P002,2024,49,2024-12-02,2024-12-09,4.737815916538239,168
P002,2024,50,2024-12-09,2024-12-16,0.0,168
P002,2024,51,2024-12-16,2024-12-23,0.0,168
P002,2024,52,2024-12-23,2024-12-30,0.0,168
P002,2025,1,2025-01-01,2025-01-08,0.0,168
P002,2025,2,2025-01-08,2025-01-15,0.0,168
P002,2025,3,2025-01-15,2025-01-22,0.0,168
P002,2025,4,2025-01-22,2025-01-29,0.0,168
P002,2025,5,2025-01-29,2025-02-05,0.0,168
P002,2025,6,2025-02-05,2025-02-12,0.0,168
P002,2025,7,2025-02-12,2025-02-19,0.0,168
P002,2025,8,2025-02-19,2025-02-26,0.0,168
P002,2025,9,2025-02-26,2025-03-05,0.0,168
P002,2025,10,2025-03-05,2025-03-12,0.0,168
P002,2025,11,2025-03-12,2025-03-19,0.0,168
P002,2025,12,2025-03-19,2025-03-26,0.0,168
P002,2025,13,2025-03-26,2025-04-02,0.0,168
P002,2025,14,2025-04-02,2025-04-09,0.0,168
P002,2025,15,2025-04-09,2025-04-16,0.0,168
